hydropowerAk,irrigation,environment,floodcontrol,hydropowerKp
4479.5645410078305,0.36414275721332257,0.5960264900662251,0.0,888.0491051913589
3591.283500743965,0.375089519144466,0.8940397350993378,0.0,710.3274295456157
4203.28153803755,0.20859900084850583,0.6754966887417219,0.0,834.2211029719297
3554.275011965588,0.027432494371522034,0.9139072847682119,0.0,707.4332466657538
3552.3173856800017,0.30827053317802106,0.9139072847682119,0.0,703.1679893385866
3571.36916465258,0.1631238097265409,0.9006622516556292,0.0,709.8312327102842
3639.452084800364,0.6530331240225381,0.880794701986755,0.0,712.5118684348943
3500.534096949402,0.1185223181007236,0.9337748344370861,0.0,696.8600702761546
3384.931388059251,0.4211308113723006,0.9801324503311258,0.0,668.1337546298793
3499.127532840422,0.41078622991144065,0.9337748344370861,0.0,691.0206015937703
3827.8953559741894,0.4259206516367599,0.814569536423841,0.0,755.5553648284105
3877.6785341186146,0.5541250575981289,0.8013245033112583,0.0,762.3477688965565
3457.4536073335507,0.6473009261322097,0.9536423841059603,0.0,676.7100989214562
4480.324524646577,0.1619044375884656,0.5960264900662251,0.0,889.9366007356231
3988.252655907794,0.30099464675271476,0.7549668874172185,0.0,787.6428684796506
3455.480667594917,0.5995262177221077,0.9536423841059603,0.0,678.1732747910013
3502.7451566412064,0.364290095307688,0.9337748344370861,0.0,692.8623650939262
4477.100382452311,0.4632745744797343,0.5960264900662251,0.0,885.2258260120685
3379.923395885153,0.14429167572267726,0.9801324503311258,0.0,670.9440783293411
3512.353061570451,0.6701788530079827,0.9337748344370861,0.0,687.1894745429769
3489.3171746275816,0.5010319524920108,0.9403973509933775,0.0,686.9432403749405
3410.3034639830585,0.42834671644751854,0.9735099337748344,0.0,673.5320951054989
3480.6600947713746,0.1504765547312827,0.9403973509933775,0.0,692.7494715950413
3575.6040529794996,0.13027204828980654,0.9006622516556292,0.0,711.4150195786176
3412.7271907445934,0.6238418833672439,0.9735099337748344,0.0,669.2466287085626
3507.2436419277024,0.4878254096542954,0.9337748344370861,0.0,690.0872858887438
4099.338376340211,0.20336637698660165,0.7152317880794702,0.0,813.8899681394334
4148.552238025034,0.5070739797401052,0.695364238410596,0.0,817.5928756885022
3378.8938296000324,0.17274945982023127,0.9801324503311258,0.0,672.7011961019002
3784.3721990816225,0.5130736095181616,0.8344370860927153,0.0,744.6556772959057
3892.4169628107384,0.5805760100434022,0.794701986754967,0.0,764.0347253014359
3354.1535431253865,0.4075917923951214,0.9933774834437086,0.0,662.5268788834718
3771.0616290268913,0.1660640905005461,0.8344370860927153,0.0,748.6866907233469
3589.6150966093815,0.4037427329878866,0.8940397350993378,0.0,708.9598129893848
3555.72191384915,0.37458952880523616,0.9139072847682119,0.0,702.6321099897201
4474.929505400059,0.6157461382891016,0.5960264900662251,0.0,882.7651337745455
3785.0619706769903,0.6640625936238711,0.8344370860927153,0.0,741.3140385108868
3537.634014258573,0.10869977144877499,0.9205298013245033,0.0,704.1336939229559
3450.8267588698336,0.40428267954299674,0.9536423841059603,0.0,681.8716780503565
3355.832216484941,0.3777660253189791,0.9933774834437086,0.0,663.5753307850188
3864.742872568669,0.1576266500858663,0.8013245033112583,0.0,765.5004838366299
3887.809429265898,0.4219195679706569,0.794701986754967,0.0,767.4235010571421
3497.0424002165605,0.7482703780981653,0.9403973509933775,0.0,681.9928660535575
3732.6901064194603,0.5589988612826632,0.8543046357615894,0.0,733.684515095009
3586.045636981416,0.41564348241232585,0.9006622516556292,0.0,708.3343916402424
3392.7936593928853,0.1917257403879093,0.9735099337748344,0.0,675.5724882128891
3824.8125518814427,0.5447849125390234,0.8211920529801324,0.0,752.0619890795595
3736.037732750438,0.5006552007823156,0.8543046357615894,0.0,735.5551146541317
3418.2038556660846,0.15397871449272904,0.9602649006622517,0.0,680.1088473917457
3330.0642643963492,0.4602422713930013,0.9933774834437086,0.0,655.9717862321003
3513.187953315591,0.5599453813546724,0.9337748344370861,0.0,689.9856087191533
4043.5557163378603,0.42489238789659883,0.7417218543046358,0.0,798.0359840115275
3401.051999994484,0.7945727335105573,0.9801324503311258,0.0,661.9810585026047
3450.895551730675,0.46773954403491674,0.9536423841059603,0.0,680.1521599631378
3709.834156261846,0.40919286095323126,0.8609271523178808,0.0,732.6837530339349
3383.517927888745,0.5015143659165792,0.9801324503311258,0.0,665.5394684316537
3863.7204140350336,0.18063303648837428,0.8013245033112583,0.0,766.2992486595668
3709.2813697288093,0.8320656211334038,0.8609271523178808,0.0,721.5305261472869
3975.055464590112,0.6570702840734165,0.7615894039735099,0.0,779.3647121605951
