hydropowerAk,irrigation,environment,floodcontrol,hydropowerKp
2287.9432872036105,0.03126663892415476,0.7808219178082192,0.0,456.869040088596
2380.598592045087,0.039404423858855085,0.7616438356164383,0.0,475.75420482179453
2149.2112534632174,0.03417488039052574,0.7917808219178082,0.0,429.29974470290114
2182.174912228646,0.22787633151286238,0.8136986301369863,0.0,428.87452375865684
2764.087445053107,0.2133288065249694,0.6243741143127066,0.0,553.3828466961967
2763.6225523141347,0.050204193956483525,0.624090694378838,0.0,556.1571516023158
2028.0421519018203,0.6087291130624015,0.7917808219178082,0.0,384.4172787606785
2762.553357630814,0.1588151955997758,0.6298535663675011,0.0,554.2066994115592
2763.428795348609,0.05245130384735653,0.6324988190836089,0.0,556.2404966252747
2398.7203888711388,0.45695022843122685,0.7534246575342466,0.0,466.29468102892054
2750.1113125962393,0.5631507541827804,0.638072744449693,0.0,541.9876966915037
2749.3856144648116,0.5370157667225041,0.6411903637222485,0.0,543.3538703220356
2738.5959825651653,0.2786414630054361,0.7011809163911196,0.0,539.1781459491002
2720.030822461183,0.3019475677202248,0.6700047236655644,0.0,539.9908218667522
2736.919426767283,0.45168421270634274,0.6984411903637222,0.0,533.5575731904797
2757.9392992156277,0.20024845200884936,0.6792631081719414,0.0,542.5337569645432
2750.6010771106994,0.6002249762209191,0.6820973075106282,0.0,529.0026511024063
2753.418028447029,0.6567992482758261,0.6463863958431744,0.0,538.1304331913509
2769.404976521022,0.2628128820154339,0.6712328767123288,0.0,540.5652271515589
2529.478676183474,0.6072470754914924,0.7315068493150685,0.0,490.30103609474793
2751.7783232378038,0.17490005796327157,0.6820973075106282,0.0,543.6090214475707
2754.8899881748407,0.2665358698580552,0.6819083608880492,0.0,540.3005961994203
2764.13156914872,0.3023868256250169,0.6408124704770902,0.0,549.0352722348209
2729.9049922796316,0.060729851334717276,0.6767123287671233,0.0,549.0006423082216
2280.044632897682,0.7507427995859269,0.7698630136986302,0.0,432.6516675407574
2755.335338256108,0.05255815782030471,0.6820973075106282,0.0,547.5884834469987
2752.086447217769,0.17894859109052275,0.6820973075106282,0.0,543.1447984958901
2754.1803143417646,0.650146547192123,0.6820973075106282,0.0,527.3607463300247
2769.6905552504354,0.17153201953689373,0.6463863958431744,0.0,553.6320497841459
1748.7124175718475,0.8053786110222002,0.8246575342465754,0.0,321.5774804653134
1876.5013518626033,0.3621072499037862,0.8301369863013699,0.0,362.9687795896976
2305.3345150931123,0.7120675039167241,0.7671232876712328,0.0,439.1319700265529
1893.3973143600272,0.8302116247597694,0.8082191780821918,0.0,350.148797614267
2763.3828414232817,0.018616334978778737,0.684742560226736,0.0,548.7938765564677
2531.896894846407,0.57508668356405,0.7424657534246575,0.0,489.9871551900573
2756.1492451861723,0.1863696013884868,0.6819083608880492,0.0,542.8559667996049
2765.645292165154,0.15152687751616845,0.6519603212092584,0.0,552.8391154885032
2218.4364449662653,0.6088933891911756,0.7753424657534247,0.0,423.4528704663218
2505.1391396317867,0.017517249064787986,0.7424657534246575,0.0,500.93239875400445
2752.113693918312,0.45205634281620943,0.6506376948512045,0.0,542.0009102409703
2276.385104640935,0.42358252121665063,0.7616438356164383,0.0,442.0736017628054
2747.93844906817,0.2599027884482879,0.6929617383089277,0.0,540.3253900166351
2738.925107062213,0.364220105649008,0.6901275389702409,0.0,536.6699619939756
2763.2997538117183,0.1022642380555815,0.6214454416627303,0.0,554.7094058268666
2742.203642773991,0.35000369837716383,0.6600850259801606,0.0,545.2298237321891
2767.7965427231934,0.11499822535256538,0.6766178554558337,0.0,545.5602237241312
2752.680556145059,0.4687146435382389,0.6409069437883798,0.0,544.8110407493012
2760.2911997037804,0.07327943345831939,0.6506376948512045,0.0,554.5734788553516
2729.331182346757,0.35887825203097035,0.6714218233349079,0.0,539.0107837149847
2717.31171811369,0.40313263136214234,0.6714218233349079,0.0,537.7184458660136
2606.978046853404,0.5833936821774534,0.7315068493150685,0.0,505.1594091366175
2752.3259800565547,0.23061983154696505,0.6868209730751063,0.0,541.1670601414355
2751.226790077275,0.6553601501483031,0.6464808691544639,0.0,539.0967199138071
2753.5700335090373,0.3143243934027487,0.6929617383089277,0.0,538.5971393346416
2196.1161733784857,0.7663832169987912,0.7808219178082192,0.0,415.2214496887962
2705.371648737803,0.805385401297343,0.7123287671232876,0.0,521.3046752797233
2742.350911802822,0.009518319691384357,0.6612187057156353,0.0,551.2734182396644
1742.2604982663404,0.8602121811958153,0.821917808219178,0.0,317.76309548861684
2754.5584089055155,0.3018906474820949,0.6846480869154463,0.0,539.0795010864638
2743.2565320886565,0.5212181316693771,0.6573452999527634,0.0,542.5261003548823
2745.0967681167,0.3204946166033804,0.6660368445914029,0.0,548.5751039879244
2068.110115075489,0.5990294341154051,0.810958904109589,0.0,398.059561107186
2192.3782105654254,0.7021285709838392,0.7780821917808219,0.0,416.48926855059204
1778.6829956490562,0.574348346893234,0.8328767123287671,0.0,337.53200697537017
2745.655474618984,0.35099850642872826,0.684742560226736,0.0,537.0574533392497
2301.638524735382,0.6579937170591899,0.7616438356164383,0.0,441.02129737448706
2746.12384714085,0.44594789980462485,0.657628719886632,0.0,544.0301794874536
2766.565840965987,0.3185899779025739,0.6378837978271139,0.0,549.0091267703248
2761.3807746477537,0.361787591246683,0.6437411431270665,0.0,546.8320370461151
2772.456720047734,0.07551347011991091,0.6709494567784601,0.0,547.0071782173902
2741.1572505162267,0.16070272224230236,0.6902220122815305,0.0,543.516608951375
2750.7344224018448,0.5547056166572378,0.6467642890883325,0.0,541.497514594927
2739.4188364100114,0.43007160792143495,0.6658478979688238,0.0,543.0202661959116
2748.2437474758635,0.5153516649626714,0.6600850259801606,0.0,541.5261306439621
2758.0239261189195,0.06789287949507246,0.6820028341993387,0.0,546.8785879946346
1997.5411798604505,0.5646759921482302,0.8246575342465754,0.0,383.4431369774514
2752.3978311280216,0.6313121223016118,0.6519603212092584,0.0,538.1232167958494
2722.3328525075694,0.3561010691365916,0.6902220122815305,0.0,537.0802439536915
2737.6770220727117,0.45368173123416994,0.7011809163911196,0.0,533.4816615980832
1800.462328704949,0.6826363043699898,0.8273972602739725,0.0,337.098924348864
2739.6403230053866,0.23929364455530502,0.7037316957959376,0.0,539.781284428763
